Артикул;Производитель;Цена, EUR;Наличие
0.1689.1;Ika;2,25;2
1.01.0662.1;Zen;7,47;>3
1199;Zen;7,47;>3
225565;ERA;7,47;>3
ZN1199;ERA;7,47;>3
ZN1199;Zen;7,47;>3
723;Zen;20,91;1
1.01.0723.0;Zen;20,91;1
225304;ERA;20,91;1
ZN0723;ERA;20,91;1
ZN0723;Zen;20,91;1
795;Zm;18,16;1
ZM795;ERA;18,16;1
ZM795;Zm;18,16;1
584;Zm;17,11;2
ZM584;ERA;17,11;2
ZM584;Zm;17,11;2
608;Zm;20,47;2
ZM608;ERA;20,47;2
ZM608;Zm;20,47;2
977;Zm;16,65;>3
ZM977;ERA;16,65;>3
ZM977;Zm;16,65;>3
985;Zen;19,87;1
1.01.0985.0;Zen;19,87;1
225458;ERA;19,87;1
ZN0985;ERA;19,87;1
ZN0985;Zen;19,87;1
2.05.0468.0;Zen;16,99;3
219068;ERA;16,99;3
5468;Zen;16,99;3
ZN5468;ERA;16,99;3
ZN5468;Zen;16,99;3
838;Zen;12,31;>3
1.01.0838.0;Zen;12,31;>3
225373;ERA;12,31;>3
ZN0838;ERA;12,31;>3
ZN0838;Zen;12,31;>3
234537;Cargo;5,7;>3
3491;Zm;15,86;>3
ZM3491;ERA;15,86;>3
ZM3491;Zm;15,86;>3
2391;Mario Ghibaudi;11,94;>3
1498;Zm;18,69;>3
ZM1498;ERA;18,69;>3
ZM1498;Zm;18,69;>3
237379;Cargo;16,44;>3
113325;Cargo;100,6;1
113842;Cargo;94,49;3
113843;Cargo;69,58;1
IM362;Transpo;14,84;>3
DD-1003;Mobiletron;0,76;>3
8641;Transpo;4,02;1
IG-D1928H;Mobiletron;66,84;2
IG-F667;Mobiletron;17,8;1
IG-FT003;Mobiletron;11,63;2
RB-126H;Mobiletron;13,08;3
RD-37;Mobiletron;18,47;>3
RF-19H;Mobiletron;11,39;1
IHR775;Transpo;10,96;3
RH-66A;Mobiletron;12,97;2
RH-76;Mobiletron;10,97;2
IXR633;Transpo;18,52;2
IXR634;Transpo;21,72;3
IMR6548;Transpo;12,59;>3
RM-125HV;Mobiletron;12,57;3
RM-129;Mobiletron;13,92;2
IMR10058;Transpo;14,78;3
IMR7560;Transpo;22,87;3
RM-29HV;Mobiletron;13,04;3
IMR7113;Transpo;16,04;>3
RN-36;Mobiletron;20,87;2
RN-46;Mobiletron;18,77;>3
IPR342;Transpo;8,42;1
IB354;Transpo;4,51;>3
IB511;Transpo;5,55;>3
IB392;Transpo;8,8;>3
VR-D234;Mobiletron;11,88;1
VR-D668B;Mobiletron;7,96;>3
VR-D740;Mobiletron;21,35;2
VR-F911;Mobiletron;24,17;3
IH243;Transpo;20,21;>3
IH762;Transpo;9,3;3
TRI761;Transpo;9,04;1
IH707;Transpo;4,31;>3
IH768;Transpo;21,33;3
VR-H2000-63;Mobiletron;15,78;>3
IN6009;Transpo;21,09;1
IN6335;Transpo;18,59;>3
TRI275;Transpo;10,2;3
CM83;Orme;25,84;1
IM1117;Orme;36,39;1
IM1134;Orme;24,75;1
IM135;Orme;55,56;1
IM138;Orme;94,34;3
IM2134;Orme;32,59;1
IM3027;Orme;30,25;3
IM3046;Orme;32,27;3
IM3064;Orme;30,08;1
IM3067;Orme;32,49;2
IM3087;Orme;34,42;1
IM3105;Orme;67,33;>3
IM87;Orme;25,89;>3
IM98;Orme;24,98;3
S/ 205;Orme;23,96;1
S/205;Orme;23,96;1
S205;ORME;23,96;1
S/ 3007;ORME;31,57;>3
S/3007;Orme;31,57;>3
S3007;ORME;31,57;>3
S/ 3046;ORME;34,04;2
S/3046;Orme;34,04;2
S3046;ORME;34,04;2
S/ 3063;ORME;28,98;1
S/3063;Orme;28,98;1
S3063;ORME;28,98;1
1661;Zen;42,45;1
225709;ERA;42,45;1
ZN1661;ERA;42,45;1
ZN1661;Zen;42,45;1
124555008;Bosch;232,51;>3
9.1001.1;Ika;8,78;2
19057N;Wps;152,25;2
SAD1400;Krauf;22,41;>3
11138R;Wps;214,48;1
125711059;Bosch;211,17;1
IBR40011;Transpo;9,83;3
DAN934;Denso;159,61;3
TX-S066;Mobiletron;30,06;>3
236358;Cargo;32,5;>3
241114;Cargo;397,22;3
253532;Cargo;52,26;1
253542;Cargo;28,3;2
253567;Cargo;37,47;2
261047;Cargo;86,42;>3
261024;Cargo;63,74;2
261087;Cargo;90,31;3
76-1862;Waiglobal;2,29;>3
24-2284;Waiglobal;18,8;1
24-822100;Waiglobal;18,57;2
24-82273;Waiglobal;16,81;>3
24-82301;Waiglobal;22,38;2
24-82311;Waiglobal;18,75;3
24-82314;Waiglobal;18,6;>3
24-83277;Waiglobal;18,24;>3
24-83294;Waiglobal;18,09;3
24-91117;Waiglobal;23,87;2
24-91281;Waiglobal;23,16;>3
24-91285;Waiglobal;20,63;2
24-91293;Waiglobal;18,11;1
24-91302;Waiglobal;17,71;3
24-91330;Waiglobal;18,23;1
24-94252;Waiglobal;16,74;1
24-94263;Waiglobal;28,43;2
24-94280;Waiglobal;18,66;>3
24-99250;Waiglobal;21,72;2
13440N;Wps;115,62;1
7753N-7G;Wps;103,04;1
18399N;Wps;43,26;3
1006210163;Bosch;10,91;3
2339305232;Bosch;19,97;>3
265007830;Bosch;23,33;1
7.7052.1;Ika;1,7;>3
4.3202.0;Ika;0,28;>3
4.3477.0;Ika;2,19;>3
7.7164.1;Ika;3,12;>3
3.3518.1;Ika;27,72;>3
7.7274.1;Ika;8,5;3
4.4009.0;Ika;0,19;>3
8.8255.0;Ika;4,05;>3
8.8679.0;Ika;7,04;>3
8.8215.0;Ika;2,81;>3
0.1910.1;Ika;0,9;3
0.1966.1;Ika;2,37;>3
0.1915.1;Ika;0,87;>3
8.8680.0;Ika;6,79;3
8.8689.0;Ika;5,7;>3
8.4098.0;Ika;2,64;>3
0.1570.1;Ika;0,87;>3
8.8265.0;Ika;9,84;>3
0.1990.1;Ika;2,32;>3
0.1252.1;Ika;2,69;>3
0.1948.1;Ika;6,82;>3
8.4099.0;Ika;3,39;>3
8.8316.0;Ika;17,47;>3
4.4316.0;Ika;0,28;>3
0.1955.1;Ika;8,43;>3
8.8663.0;Ika;5,75;>3
0.1261.1;Ika;1,77;>3
0.0954.0;Ika;0,66;>3
0.1480.1;Ika;1,67;>3
0.1973.1;Ika;5,02;3
3.5306.0;Ika;23,09;1
3.3529.1;Ika;27,45;>3
3.3542.1;Ika;27,86;>3
3.3526.1;Ika;41,19;>3
3.3528.1;Ika;34,19;2
3.5314.1;Ika;22,68;>3
3.3563.1;Ika;42,76;1
3.5344.1;Ika;28,98;2
3.3572.1;Ika;58,2;2
3.5382.1;Ika;77,09;>3
3.5397.1;Ika;36,21;2
3.5366.1;Ika;33,79;2
3.5347.1;Ika;29,77;3
0.1149.1;Ika;5,89;>3
0.1165.1;Ika;4,06;>3
0.1106.1;Ika;2,19;>3
0.1052.1;Ika;0,73;>3
0.1472.1;Ika;3,27;>3
0.1433.1;Ika;0,86;>3
0.1614.1;Ika;4,44;1
0.1755.1;Ika;15,88;>3
0.1759.1;Ika;3,31;>3
0.1259.1;Ika;11,07;>3
A/ 309;Orme;24,95;1
A/309;Orme;24,95;1
A309;ORME;24,95;1
A/ 330;Orme;25,56;1
A/330;Orme;25,56;1
A330;ORME;25,56;1
A/ 666;ORME;26,1;3
A/666;Orme;26,1;3
A666;ORME;26,1;3
IN452;Transpo;9,32;2
IN6601;Transpo;12,32;>3
VR-H2005-88;Mobiletron;13,68;>3
VR-H2005-9AS;Mobiletron;8,43;2
IM204;Transpo;11,14;>3
IM225;Transpo;13,18;2
IM290;Transpo;8,93;2
IM843;Transpo;20,96;2
VR-H2009-98;Mobiletron;27,48;2
IY145;Transpo;14,59;3
VR-PR3389;Mobiletron;14,62;>3
IP729B;Transpo;14,51;1
M509;Transpo;7,29;>3
136763;Cargo;3,3;>3
134064;Cargo;1,56;>3
140975;Cargo;1,99;>3
141186;Cargo;1,5;>3
141188;Cargo;4,36;>3
210877;Cargo;49,13;>3
230793;Cargo;2,76;2
BSX175-1764;Cargo;0,88;>3
7.7182.1;Ika;10,76;1
1.2002.0;Ika;1,64;>3
1.2037.0;Ika;2,83;>3
1.2015.0;Ika;2,6;>3
1.2039.0;Ika;1,89;>3
1.2047.0;Ika;1,91;>3
1.2016.0;Ika;3,7;>3
1.2010.0;Ika;2,28;>3
7.7200.1;Ika;12,16;1
4.2374.1;Ika;16,45;3
3.3515.1;Ika;24,49;2
7.7123.1;Ika;9,7;1
8.8427.0;Ika;4,83;>3
8.8132.0;Ika;15,57;>3
4.4202.0;Ika;1,75;>3
4.4055.0;Ika;0,35;>3
4.4057.0;Ika;0,32;>3
8.8228.0;Ika;10,7;3
0.1958.1;Ika;2,69;>3
0.1942.1;Ika;2,68;>3
0.1911.1;Ika;0,92;>3
0.1940.1;Ika;2,29;>3
0.1919.1;Ika;1,16;>3
0.1991.1;Ika;2,26;>3
8.8138.0;Ika;5,6;3
8.8135.0;Ika;6,55;>3
8.8141.0;Ika;8,69;>3
8.2258.0;Ika;1,27;>3
8.2256.0;Ika;1,21;>3
0.1987.1;Ika;4,2;>3
0.1779.1;Ika;4,25;>3
8.8663.1;Ika;11,04;>3
8.8668.0;Ika;2,11;>3
8.8433.0;Ika;4,24;>3
0.1528.1;Ika;5,38;>3
DD-1042;Mobiletron;0,66;>3
IG-F552;Mobiletron;31,6;2
IBR244;Transpo;11,16;>3
IBR852;Transpo;13,14;>3
IBR277;Transpo;7;1
IBR353;Transpo;23,05;3
RB-85H;Mobiletron;23,56;3
DER1000;Transpo;9,45;>3
DR2400;Transpo;25,52;3
IHR733;Transpo;9,12;1
RH-69;Mobiletron;12,08;1
RH-83;Mobiletron;9,41;>3
RI-32H;Mobiletron;12,11;>3
IMR7544;Transpo;12,64;3
IYR9094;Transpo;13,12;3
RM-126;Mobiletron;19,64;2
RM-130;Mobiletron;10,18;2
IMR8540;Transpo;12,59;2
RM-34HV;Mobiletron;14,08;2
IMR10044;Transpo;13,69;>3
IMR8011;Transpo;9,05;3
INR720;Transpo;11,02;>3
VR-B250;Mobiletron;13,75;>3
VR-B265;Mobiletron;22,99;>3
D403;Transpo;6,62;>3
VR-D712;Mobiletron;16,4;2
F786;Transpo;21,14;>3
VR-F920;Mobiletron;16,62;3
VR-H2000-14S;Mobiletron;5,55;1
VR-H2000-18S;Mobiletron;6,09;2
IH214;Transpo;3,31;3
IH765;Transpo;9,43;>3
VR-H2000-48;Mobiletron;9,52;>3
IH244;Transpo;15,47;>3
IH708;Transpo;3,99;2
IN255;Transpo;9,91;1
IN441;Transpo;13,1;1
VR-H2005-83;Mobiletron;20,08;>3
IN6015;Transpo;13,57;>3
IN6002;Transpo;26,45;>3
VR-H2005-95;Mobiletron;20,58;>3
VR-H2005-99;Mobiletron;21,11;>3
IM848;Transpo;10,58;>3
VR-H2009-114;Mobiletron;10,61;>3
IM291;Transpo;14,55;>3
IM830;Transpo;10,6;>3
IM292;Transpo;8,85;2
VR-H2009-66S;Mobiletron;7,84;>3
VR-H2009-70AS;Mobiletron;12,84;>3
VR-H2009-90;Mobiletron;16,22;>3
IL223;Transpo;4,24;>3
VR-PR1620H;Mobiletron;17,28;>3
IA3042;Iaco;17,5;1
232295;Cargo;1,68;>3
133575;Cargo;0,58;>3
0.1756.1;Ika;11,83;1
0.1260.1;Ika;10,31;3
A/ 219;ORME;31,6;2
A/219;Orme;31,6;2
A219;ORME;31,6;2
A/ 427;Orme;50,6;1
A/427;Orme;50,6;1
A427;ORME;50,6;1
A/ 753;ORME;31,6;>3
A/753;Orme;31,6;>3
A753;ORME;31,6;>3
CM128;Orme;28,3;1
CM155;Orme;23,11;>3
CM168;Orme;22,75;1
CM169;Orme;25,71;3
IM152;Orme;55,59;2
IM2002;Orme;35,29;1
IM2101;Orme;29,61;3
IM2102;Orme;22,58;>3
IM2131;Orme;25,08;1
IM3005;Orme;42,01;1
IM3030;Orme;44,22;2
IM3039;Orme;28,78;2
IM3049;Orme;45,76;1
IM3071;Orme;25,84;2
IM3097;Orme;55,56;1
IM3117;Orme;35,6;1
IM3128;Orme;33,83;2
IM3129;Orme;20,8;2
S/ 3057;Orme;37,46;1
S/3057;Orme;37,46;1
S3057;ORME;37,46;1
2005005182;Bosch;33,95;2
IM3163;Orme;42,46;>3
TX-S156;Mobiletron;29,74;>3
19849N;Wps;299,4;1
STH3675;KRAUF;106,8;3
STH9675;Krauf;106,8;3
F00MA45233;Bosch;19,88;1
9140010500;Bosch;52,69;>3
62012RSC3;Koyo;1,39;>3
62012RSC3 KRO;Koyo;1,39;>3
A/ 1195;ORME;53,02;>3
A/1195;Ghibaudi;53,02;>3
A/1195;Orme;53,02;>3
A1195;ORME;53,02;>3
VR-D715;Mobiletron;11,73;3
AR0010;AS;25,92;1
DAN931;Denso;108,32;3
DAN965;Denso;0;1
DAN989;Denso;262,11;3
DSN945;Denso;168,4;2
DSN965;Denso;300,51;1
AVV0116;Krauf;25,3;>3
TX-S144;Mobiletron;29,1;>3
241134;Cargo;150;>3
1140170;Delphi;419,98;1
241172;Cargo;419,98;1
253550;Cargo;28,52;>3
260921;Cargo;12,09;>3
260952;Cargo;64,13;>3
260964;Cargo;49,36;1
260975;Cargo;16,44;2
260984;Cargo;23,52;3
261001;Cargo;112,7;1
261010;Cargo;98,44;>3
261050;Cargo;74;1
261059;Cargo;121,73;1
261073;Cargo;71,19;2
333643;Cargo;6,22;1
261083;Cargo;85,1;3
66-8344;Waiglobal;14,37;>3
24-2254-1;Waiglobal;4,6;1
8.8986.0;Ika;2,15;3
4.4654.1;Ika;5,15;>3
0.1610.1;Ika;8,21;2
8.8554.0;Ika;16,61;>3
0.1976.1;Ika;4,17;>3
0.1975.1;Ika;3,49;2
8.8682.0;Ika;7,94;1
0.1992.1;Ika;4,47;3
0.1290.1;Ika;0,91;>3
0.1961.1;Ika;6,09;>3
0.1950.1;Ika;5,04;>3
0.1294.1;Ika;1,26;>3
0.1292.1;Ika;2,19;>3
0.1529.1;Ika;2,1;>3
8.4208.0;Ika;3,56;>3
0.1933.1;Ika;6,43;>3
3.3548.1;Ika;25,74;3
3.3543.1;Ika;33,79;2
3.3556.1;Ika;26,13;>3
3.3562.1;Ika;45,64;1
3.3557.1;Ika;27,21;>3
3.3564.1;Ika;24,87;2
3.3573.1;Ika;25,8;2
3.3549.1;Ika;36,04;>3
7.7210.1;Ika;22,89;>3
3.5311.1;Ika;37,76;2
3.3569.1;Ika;26,88;1
3.5360.1;Ika;33,75;2
3.5326.1;Ika;26,72;3
8.9018.0;Ika;14,75;>3
0.1186.1;Ika;9,63;>3
0.1187.1;Ika;2,06;3
0.1084.1;Ika;1,75;>3
0.1464.1;Ika;3,01;>3
0.1417.1;Ika;0,84;>3
0.1664.1;Ika;7,34;>3
0.1668.1;Ika;5,93;1
0.1669.1;Ika;6,71;>3
0.1670.1;Ika;3,93;>3
0.1780.1;Ika;15,61;2
0.1728.1;Ika;1,75;>3
0.1286.1;Ika;2,5;>3
0.1284.1;Ika;1,21;3
0.1289.1;Ika;8,22;3
0.1367.1;Ika;2,1;2
A/ 1122;Orme;23,49;>3
A/1122;Orme;23,49;>3
A1122;ORME;23,49;>3
A/ 1173;ORME;57,31;1
A/1173;Orme;57,31;1
A1173;ORME;57,31;1
A/ 1175;ORME;54,18;>3
A/1175;Orme;54,18;>3
A1175;ORME;54,18;>3
A/ 334;ORME;42,16;2
A/334;Orme;42,16;2
A334;ORME;42,16;2
A/ 689;Orme;46,85;2
A/689;Orme;46,85;2
A/ 724;Orme;24,36;2
A/724;Orme;24,36;2
A724;ORME;24,36;2
A/742;Orme;47,49;1
A742;ORME;47,49;1
CM164;Orme;29,68;1
CM165;Orme;59,73;>3
CM3002;Orme;21,49;1
CM81;Orme;37,69;1
IM1118;Orme;22,75;1
0.1761.1;Ika;4,33;>3
0.1746.1;Ika;5,4;>3
0.1267.1;Ika;0,97;>3
A/1160;Orme;49,86;2
A/ 218;ORME;19,7;3
A/218;Orme;19,7;3
A218;ORME;19,7;3
A/ 328;Orme;41,61;1
A/328;Orme;41,61;1
A328;ORME;41,61;1
A/ 648;ORME;27,81;>3
A/648;Orme;27,81;>3
A648;ORME;27,81;>3
A/ 722;ORME;25,62;1
A/722;Orme;25,62;1
A722;ORME;25,62;1
CM119;Orme;37,11;1
CM179;Orme;41,62;1
IM1106;Orme;39,24;>3
IM1115;Orme;163,43;3
IM131;Orme;30,94;3
IM148;Orme;21,47;2
IM167;Orme;43,26;>3
IM2117;Orme;24,2;>3
IM2122;Orme;23,89;2
IM2130;Orme;22,37;1
IM3022;Orme;35,31;>3
IM3032;Orme;28,65;>3
IM3042;Orme;44,81;>3
IM3072;Orme;24,62;2
IM308;Orme;52,29;1
IM3093;Orme;20,53;>3
IM506;Orme;30,24;1
IM607;Orme;26,34;1
S/ 130;ORME;27,9;2
S/130;Orme;27,9;2
S130;ORME;27,9;2
S/ 3035;ORME;30,35;>3
S/3035;Orme;30,35;>3
S3035;ORME;30,35;>3
S/ 634;Orme;31,23;2
S/634;Orme;31,23;2
S634;ORME;31,23;2
VR-B5204;Mobiletron;55,85;>3
24-82333;Waiglobal;22,31;2
24-91340;Waiglobal;19,02;2
TX-S160;Mobiletron;26,18;>3
13612N;Wps;102,48;1
SAK5668;Krauf;32;>3
ALB1057;Krauf;103,5;2
3639;Zm;32,67;>3
ZM3639;ERA;32,67;>3
ZM3639;Zm;32,67;>3
6033AD5326;Bosch;62,69;>3
DAN933;Denso;152,58;3
DSN942;Denso;281,8;2
1006209986;Bosch;8,95;1
1109202;Bosch;234,17;1
2901;Zm;26,97;>3
ZM2901;ERA;26,97;>3
ZM2901;Zm;26,97;>3
2902;Zm;29,92;3
ZM2902;ERA;29,92;3
ZM2902;Zm;29,92;3
1109427;Bosch;167,66;2
TX-S052;Mobiletron;29,71;>3
TX-S145;Mobiletron;26,41;>3
TX-P002;Mobiletron;23,86;>3
115474;Cargo;234,46;1
142344;Cargo;3,81;2
LASX15-164;Cargo;3,81;2
241101;Cargo;218,63;2
241125;Cargo;294,67;2
253536;Cargo;36,49;2
253543;Cargo;37,58;3
260926;Cargo;29,45;3
260965;Cargo;10,45;1
261038;Cargo;97,18;1
331535;Cargo;21,2;2
332207;Cargo;16,22;>3
333658;Cargo;9,15;>3
IM276;Transpo;24,37;3
VR-H2009-43S;Mobiletron;5,87;2
IM852;Transpo;14,27;>3
IM341;Transpo;11,5;>3
IM263;Transpo;17,95;>3
VR-MD06;Mobiletron;9,57;3
M512;Transpo;11,32;>3
IP736;Transpo;7,76;1
IA3040;Iaco;20,56;2
239737;Cargo;21,93;>3
133505;Cargo;1,64;>3
134154;Cargo;1,02;>3
136766;Cargo;1,82;3
140572;Cargo;0,22;>3
140827;Cargo;1,64;>3
141194;Cargo;1,45;>3
253242;Cargo;4,25;>3
JSX51-522;Cargo;1,45;>3
7.7117.1;Ika;8,98;2
1.2022.0;Ika;2,04;>3
1.2025.0;Ika;2,24;>3
7.7141.1;Ika;6,43;>3
7.7170.1;Ika;8,91;2
1.2034.0;Ika;2,84;>3
1.5004.1;Ika;4,58;1
1.5008.1;Ika;4,25;2
7.7058.1;Ika;1,35;>3
7.7156.1;Ika;4,77;>3
7.7166.1;Ika;2,86;3
7.7138.1;Ika;13,54;1
7.7257.1;Ika;12,52;2
7.7191.1;Ika;9,87;1
4.4136.0;Ika;0,25;>3
8.8214.0;Ika;2,54;>3
8.8685.0;Ika;3,92;>3
0.1982.1;Ika;2,37;1
0.1983.1;Ika;2,54;>3
0.1985.1;Ika;2,08;>3
0.1917.1;Ika;0,94;>3
0.1912.1;Ika;0,8;>3
0.1935.1;Ika;8,22;>3
8.8536.0;Ika;5,6;>3
8.4096.0;Ika;0,86;>3
0.1953.1;Ika;4,15;>3
0.1963.1;Ika;1,52;>3
0.1996.1;Ika;2,79;>3
0.1986.1;Ika;3,08;>3
8.4092.0;Ika;4,18;>3
3.3527.1;Ika;31,55;>3
3.3539.1;Ika;40,55;>3
7.7261.1;Ika;15,39;2
3.3586.1;Ika;36,9;1
3.3555.1;Ika;42,88;1
3.3582.1;Ika;40,55;>3
3.5320.1;Ika;47,02;>3
265007924;Bosch;19,69;2
265007533;Bosch;10,88;2
281006028;Bosch;15,49;1
232103097;Bosch;12,57;1
F00M146069;Bosch;7,88;1
F00M144189;Bosch;27,52;1
1251006;Bosch;221,01;1
F00M146812;Bosch;2,26;>3
1004336619;Bosch;8,7;>3
F00M121636;Bosch;42,64;>3
1177006;Bosch;70,76;>3
F00M147628;Bosch;42,66;2
115509;Cargo;366,61;>3
b140779;Cargo;0,41;>3
235803;Cargo;6,79;2
114106;Cargo;108,63;1
332651;Cargo;4,86;>3
b140625;Cargo;0,39;>3
115416;Cargo;145,85;1
b140859;Cargo;0,61;>3
142015;Cargo;0,14;>3
237685;Cargo;0,88;>3
250043;Cargo;0,15;3
250479;Cargo;0,21;>3
252573;Cargo;0,21;>3
250523;Cargo;0,3;>3
250526;Cargo;0,33;>3
250538;Cargo;0,23;1
250616;Cargo;0,83;>3
251850;Cargo;1,97;3
252115;Cargo;0,22;>3
252584;Cargo;0,13;>3
252754;Cargo;14,27;>3
252901;Cargo;5,38;>3
252909;Cargo;1,1;>3
252918;Cargo;0,94;>3
252972;Cargo;3,73;>3
253138;Cargo;0,24;>3
253256;Cargo;9,04;3
253300;Cargo;1,92;>3
253366;Cargo;1,32;>3
253408;Cargo;0,81;>3
253468;Cargo;1;>3
260585;Cargo;30;>3
260683;Cargo;30;>3
260939;Cargo;73,29;3
333098;Cargo;25,54;>3
/HO/626DDMC3;NSK;0,97;>3
626DDMC3;NSK;0,97;>3
626DDMC3           J  NS7S8;Nsk;0,97;>3
ZA-/HO/626DDMC3;NSK;0,97;>3
ZA-626DDMC3;NSK;0,97;>3
AB-EU004;Mobiletron;9,37;3
AB-EU045;Mobiletron;13,8;3
CB-01;Mobiletron;4,67;2
CG-36;Mobiletron;25,69;>3
CH-06;Mobiletron;22,94;2
CM-05;Mobiletron;34,31;>3
CM-13;Mobiletron;33,7;>3
CS-E072;Mobiletron;11,44;2
CS-E073;Mobiletron;11,76;2
CS-E080;Mobiletron;10,22;2
A/683;Orme;28,75;3
A683;ORME;28,75;3
A/ 696;Orme;23,97;1
A/696;Orme;23,97;1
A696;ORME;23,97;1
CM135;Orme;46,22;3
CM173;Orme;25,57;2
CM213;Orme;44,68;2
CM418;Orme;61;1
IM143;Orme;45,97;3
IM2001;Orme;23,58;3
IM2127;Orme;24,47;>3
IM2139;Orme;40,29;>3
IM230;Orme;35,31;1
IM3017;Orme;29,04;1
IM3018;Orme;39,32;>3
IM3024;Orme;27,29;3
IM331;Orme;52,84;1
IM503;Transpo;21,31;1
IM520;Orme;42,81;2
IM538;Orme;28,4;3
IM76;Orme;54,46;1
IM91;Orme;24,97;2
S/ 147;ORME;36,09;3
S/147;Orme;36,09;3
S147;ORME;36,09;3
S/ 160;ORME;36,02;2
S/160;Orme;36,02;2
S160;ORME;36,02;2
S/3038;Orme;45,71;1
S/ 624;Orme;39,83;>3
S/624;Orme;39,83;>3
S624;ORME;39,83;>3
S/ 632;ORME;66,45;3
S/632;Orme;66,45;3
S632;ORME;66,45;3
S/ 94;ORME;32,49;>3
S/94;Orme;32,49;>3
S94;ORME;32,49;>3
24-91287;Waiglobal;27,6;2
TX-S159;Mobiletron;31,57;>3
27-8112;Waiglobal;23,77;>3
234965;Cargo;0,51;>3
1107525;Bosch;118,87;2
1004011215;Bosch;29,47;1
ABB5023;Krauf;6,37;>3
DSN601;Denso;185,98;1
DSN928;Denso;223,97;1
MS101;Mahle Original;268,89;>3
SGF5592;Krauf;1,38;>3
TX-P001;Mobiletron;24,72;>3
241171;Cargo;310,39;1
447170-0560;Denso;310,39;1
5A7975300;Denso;310,39;1
5A7975600;Denso;310,39;1
241216;Cargo;197,23;2
253549;Cargo;36,82;1
260920;Cargo;23,76;>3
260925;Cargo;14,72;3
260948;Cargo;79,57;>3
260957;Cargo;14,72;2
261003;Cargo;64,83;1
261019;Cargo;83,82;1
261051;Cargo;76,45;1
261060;Cargo;77,49;2
261086;Cargo;86,17;3
333655;Cargo;5,22;>3
usx93-942/1;Cargo;2,86;1
330661;Cargo;26,05;2
260966;Cargo;13,61;>3
261077;Cargo;65,37;2
MER592;Transpo;11,72;>3
IH741;Transpo;21,25;2
54-8263;Waiglobal;34,62;>3
67-9101;Waiglobal;23,23;>3
57-2209;Waiglobal;8,3;2
46-1458;Waiglobal;0,5;>3
3.3570.0;Ika;19,99;>3
3.3534.1;Ika;45,05;2
3.3546.1;Ika;26,07;1
3.3532.1;Ika;23,82;1
7.7137.1;Ika;17,64;3
3.3581.1;Ika;33,85;2
3.3590.1;Ika;31,55;1
7.7205.1;Ika;8,1;>3
3.5343.1;Ika;29,89;>3
3.3571.1;Ika;57,81;>3
8.8224.0;Ika;3,31;>3
0.1200.2;Ika;4,54;>3
0.1171.1;Ika;5,15;2
0.1174.1;Ika;11,72;>3
0.1130.1;Ika;6,6;>3
0.1620.1;Ika;3,56;>3
0.1726.1;Ika;1,74;>3
A/ 320;ORME;29,44;2
A/320;Orme;29,44;2
A320;ORME;29,44;2
A/ 365;ORME;22,55;2
A/365;Orme;22,55;2
A365;ORME;22,55;2
A/ 429;Orme;24,23;1
A/429;Orme;24,23;1
A429;ORME;24,23;1
A/623;Orme;28,32;1
A623;ORME;28,32;1
A/693;Orme;33,23;>3
A/ 737;ORME;31,42;>3
A/737;Orme;31,42;>3
A737;ORME;31,42;>3
CM106;Orme;35,42;3
CM107;Orme;37,88;1
CM152;Orme;41,53;1
CM154;Orme;26,69;3
CM167;Orme;23,65;2
CM412;Orme;22,4;1
IM1110;Orme;36,52;>3
IM1127;Orme;26,34;2
IM127;Orme;54,25;2
IM155;Orme;56,58;3
IM156;Orme;59,92;1
IM2000;Orme;31,77;1
IM2126;Orme;38,39;>3
IM3006;Orme;25,81;2
IM3077;Orme;30,6;1
IM3116;Orme;54,45;2
IM3130;Orme;18,72;3
IM72;Orme;33,9;3
IM88;Orme;37,64;2
S/ 3056;Orme;29,15;1
S/3056;Orme;29,15;1
S3056;ORME;29,15;1
S/ 618;ORME;37,66;>3
S/618;Orme;37,66;>3
S618;ORME;37,66;>3
333478;Cargo;68,37;>3
2339402230;Bosch;54,99;>3
3903;Zm;26,37;>3
ZM3903;ERA;26,37;>3
ZM3903;Zm;26,37;>3
24-1295;Waiglobal;25,74;2
24-83310;Waiglobal;21,68;2
24-91310;Waiglobal;20,36;>3
24-94299;Waiglobal;19,99;2
TX-S085;Mobiletron;26,15;>3
VR-H2009-102;Mobiletron;22,84;2
130063514;Bosch;38,75;>3
63022RSC3;Koyo;1,96;>3
63022RSC3 KRO;Koyo;1,96;>3
250202140;Bosch;6,84;>3
DAN962;Denso;181,88;1
DAN986;Denso;298,38;>3
134153;Cargo;0,72;>3
142003;Cargo;7,73;>3
232173;Cargo;0,43;>3
233462;Cargo;6,13;1
237323;Cargo;0,66;>3
7.7118.1;Ika;5,75;3
7.7176.1;Ika;17;3
4.2201.0;Ika;1,88;>3
4.2206.0;Ika;13,23;1
7.7119.1;Ika;9,62;>3
1.3650.0;Ika;5,41;3
7.7128.1;Ika;10,72;1
1.3654.0;Ika;2,86;>3
1.2004.0;Ika;6,83;>3
4.3840.0;Ika;12,14;>3
4.2364.0;Ika;21,44;2
7.7133.1;Ika;13,05;>3
8.8684.0;Ika;2,4;>3
4.4308.0;Ika;0,54;>3
8.8690.0;Ika;4,47;>3
8.8241.0;Ika;6,18;>3
0.1969.1;Ika;2,04;>3
0.1957.1;Ika;3,02;>3
0.1988.1;Ika;5,11;>3
0.1907.1;Ika;1,57;>3
0.1937.1;Ika;5,55;3
